년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
21-Feb,제주시,조천읍,전시 및 행사 대행업,여성,931,23321400,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,중식 음식점업,남성,798,19647850,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,중식 음식점업,법인,339,10924750,,,,2021-07-26
21-Feb,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,남성,379,17029200,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,법인,78,4383600,,,,2021-07-26
21-Feb,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,여성,168,7699900,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,여관업,남성,620,37712250,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,여관업,법인,269,38566791,,,,2021-07-26
21-Feb,제주시,조천읍,수산물 소매업,남성,100,6677000,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,여관업,여성,485,30901542,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,여행사업,법인,5,455000,,,,2021-07-26
21-Feb,제주시,조천읍,여행사업,여성,4,212000,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,욕탕업,남성,182,2637000,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,욕탕업,법인,17,643000,,,,2021-07-26
21-Feb,제주시,조천읍,욕탕업,여성,71,2026000,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,육류 소매업,남성,283,32079680,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,육류 소매업,법인,153,49086414,,,,2021-07-26
21-Feb,제주시,조천읍,육류 소매업,여성,193,19981062,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,일반유흥 주점업,남성,7,570000,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,일반유흥 주점업,법인,3,136000,,,,2021-07-26
21-Feb,제주시,조천읍,여행사업,남성,8,395000,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,일식 음식점업,법인,224,26548000,,,,2021-07-26
21-Feb,제주시,조천읍,서양식 음식점업,여성,2559,55367330,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,서양식 음식점업,남성,2099,46026620,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,슈퍼마켓,여성,3740,126490962,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,슈퍼마켓,법인,1277,86146620,,,,2021-07-26
21-Feb,제주시,조천읍,슈퍼마켓,남성,4701,144401190,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,수산물 소매업,여성,51,2904000,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,일도2동,욕탕업,여성,18,213500,10360250.99,547061.173,3253098.29,2021-07-26
21-Feb,제주시,일도2동,육류 소매업,남성,722,43129780,8885958.404,541386.53,3388389.135,2021-07-26
21-Feb,제주시,일도2동,육류 소매업,법인,148,17316850,,,,2021-07-26
21-Feb,제주시,일도2동,육류 소매업,여성,810,49294500,10360250.99,547061.173,3253098.29,2021-07-26
21-Feb,제주시,일도2동,일반유흥 주점업,남성,82,12819000,8885958.404,541386.53,3388389.135,2021-07-26
21-Feb,제주시,조천읍,관광 민예품 및 선물용품 소매업,여성,555,10533400,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,일도2동,일반유흥 주점업,법인,27,8881000,,,,2021-07-26
21-Feb,제주시,일도2동,일식 음식점업,남성,274,20632000,8885958.404,541386.53,3388389.135,2021-07-26
21-Feb,제주시,일도2동,일식 음식점업,법인,133,12924000,,,,2021-07-26
21-Feb,제주시,일도2동,일식 음식점업,여성,103,7294000,10360250.99,547061.173,3253098.29,2021-07-26
21-Feb,제주시,조천읍,그외 기타 종합 소매업,남성,2039,82025350,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,일도2동,전시 및 행사 대행업,남성,113,395000,8885958.404,541386.53,3388389.135,2021-07-26
21-Feb,제주시,일도2동,전시 및 행사 대행업,여성,95,307000,10360250.99,547061.173,3253098.29,2021-07-26
21-Feb,제주시,일도2동,중식 음식점업,남성,431,11645539,8885958.404,541386.53,3388389.135,2021-07-26
21-Feb,제주시,일도2동,중식 음식점업,법인,178,6280000,,,,2021-07-26
21-Feb,제주시,일도2동,중식 음식점업,여성,193,5035000,10360250.99,547061.173,3253098.29,2021-07-26
21-Feb,제주시,일도2동,차량용 주유소 운영업,남성,2475,100471243,8885958.404,541386.53,3388389.135,2021-07-26
21-Feb,제주시,일도2동,일반유흥 주점업,여성,26,1725000,10360250.99,547061.173,3253098.29,2021-07-26
21-Feb,제주시,조천읍,그외 기타 스포츠시설 운영업,남성,19,1784500,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,그외 기타 스포츠시설 운영업,법인,9,1044500,,,,2021-07-26
21-Feb,제주시,조천읍,그외 기타 스포츠시설 운영업,여성,17,1189000,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,수산물 소매업,법인,42,4220000,,,,2021-07-26
21-Feb,제주시,일도2동,전시 및 행사 대행업,법인,14,44000,,,,2021-07-26
21-Feb,제주시,조천읍,그외 기타 종합 소매업,법인,670,68991400,,,,2021-07-26
21-Feb,제주시,조천읍,그외 기타 종합 소매업,여성,1615,69720580,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,기타 수상오락 서비스업,남성,57,2050600,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,화북동,건강보조식품 소매업,남성,45,11717522,8466969.16,554699.195,3161823.041,2021-07-26
21-Feb,제주시,화북동,건강보조식품 소매업,법인,57,36548220,,,,2021-07-26
21-Feb,제주시,화북동,건강보조식품 소매업,여성,46,8181640,9121578.021,432009.382,2703244.519,2021-07-26
21-Feb,제주시,화북동,과실 및 채소 소매업,남성,214,20273210,8466969.16,554699.195,3161823.041,2021-07-26
21-Feb,제주시,화북동,과실 및 채소 소매업,법인,118,31106290,,,,2021-07-26
21-Feb,제주시,화북동,과실 및 채소 소매업,여성,224,13800800,9121578.021,432009.382,2703244.519,2021-07-26
21-Feb,제주시,화북동,관광 민예품 및 선물용품 소매업,남성,35,3001000,8466969.16,554699.195,3161823.041,2021-07-26
21-Feb,제주시,화북동,관광 민예품 및 선물용품 소매업,법인,6,1355000,,,,2021-07-26
21-Feb,제주시,화북동,관광 민예품 및 선물용품 소매업,여성,46,7641000,9121578.021,432009.382,2703244.519,2021-07-26
21-Feb,제주시,화북동,그외 기타 종합 소매업,남성,3,1700000,8466969.16,554699.195,3161823.041,2021-07-26
21-Feb,제주시,한림읍,휴양콘도 운영업,여성,2,803000,6330709.225,299458.379,2655520.882,2021-07-26
21-Feb,제주시,화북동,그외 기타 종합 소매업,법인,7,6350000,,,,2021-07-26
21-Feb,제주시,화북동,기타 대형 종합 소매업,남성,3153,130126480,8466969.16,554699.195,3161823.041,2021-07-26
21-Feb,제주시,화북동,기타 대형 종합 소매업,법인,721,60113000,,,,2021-07-26
21-Feb,제주시,화북동,기타 대형 종합 소매업,여성,3354,147113160,9121578.021,432009.382,2703244.519,2021-07-26
21-Feb,제주시,화북동,기타 외국식 음식점업,남성,426,9971300,8466969.16,554699.195,3161823.041,2021-07-26
21-Feb,제주시,화북동,기타 외국식 음식점업,법인,115,3761400,,,,2021-07-26
21-Feb,제주시,한림읍,화장품 및 방향제 소매업,법인,17,1380200,,,,2021-07-26
21-Feb,제주시,한림읍,화장품 및 방향제 소매업,남성,62,2461620,7429291.132,590243.2320000001,3101548.839,2021-07-26
21-Feb,제주시,한림읍,한식 음식점업,여성,7420,282546100,6330709.225,299458.379,2655520.882,2021-07-26
21-Feb,제주시,한림읍,한식 음식점업,법인,4033,270266214,,,,2021-07-26
21-Feb,제주시,한림읍,일식 음식점업,남성,541,35827500,7429291.132,590243.2320000001,3101548.839,2021-07-26
21-Feb,제주시,화북동,그외 기타 종합 소매업,여성,1,100000,9121578.021,432009.382,2703244.519,2021-07-26
21-Feb,제주시,일도2동,욕탕업,법인,3,24000,,,,2021-07-26
21-Feb,제주시,한림읍,휴양콘도 운영업,법인,8,4810200,,,,2021-07-26
21-Feb,제주시,한림읍,화장품 및 방향제 소매업,여성,142,5219870,6330709.225,299458.379,2655520.882,2021-07-26
21-Feb,제주시,조천읍,기타 수상오락 서비스업,법인,14,574400,,,,2021-07-26
21-Feb,제주시,조천읍,기타 수상오락 서비스업,여성,22,777700,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,기타 외국식 음식점업,남성,145,3541000,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,기타 외국식 음식점업,법인,67,2406500,,,,2021-07-26
21-Feb,제주시,조천읍,기타 외국식 음식점업,여성,70,1826000,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,기타 주점업,남성,7,875000,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,서양식 음식점업,법인,515,20194820,,,,2021-07-26
21-Feb,제주시,조천읍,기타 주점업,여성,1,85000,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,기타음식료품위주종합소매업,법인,512,41481940,,,,2021-07-26
21-Feb,제주시,조천읍,기타음식료품위주종합소매업,여성,2082,61497280,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,한림읍,휴양콘도 운영업,남성,8,4840400,7429291.132,590243.2320000001,3101548.839,2021-07-26
21-Feb,제주시,조천읍,마사지업,남성,2,175000,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,비알콜 음료점업,남성,1144,10017600,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,비알콜 음료점업,법인,221,2692200,,,,2021-07-26
21-Feb,제주시,조천읍,비알콜 음료점업,여성,1235,11644100,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,빵 및 과자류 소매업,남성,2121,37215080,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,빵 및 과자류 소매업,법인,503,15002045,,,,2021-07-26
21-Feb,제주시,조천읍,빵 및 과자류 소매업,여성,2785,48633500,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,기타음식료품위주종합소매업,남성,2460,68599920,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,한경면,서양식 음식점업,남성,1046,23850500,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,한경면,서양식 음식점업,법인,247,8165650,,,,2021-07-26
21-Feb,제주시,한경면,서양식 음식점업,여성,1281,27742730,2345215.256,115418.404,1149267.416,2021-07-26
21-Feb,제주시,조천읍,마사지업,법인,3,890000,,,,2021-07-26
21-Feb,제주시,일도2동,욕탕업,남성,100,732000,8885958.404,541386.53,3388389.135,2021-07-26
21-Feb,제주시,일도2동,여행사업,여성,4,2297100,10360250.99,547061.173,3253098.29,2021-07-26
21-Feb,제주시,일도2동,여행사업,법인,8,5305460,,,,2021-07-26
21-Feb,제주시,한경면,기타 수상오락 서비스업,남성,33,714000,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,한경면,기타 수상오락 서비스업,법인,6,319500,,,,2021-07-26
21-Feb,제주시,한경면,기타 수상오락 서비스업,여성,10,155500,2345215.256,115418.404,1149267.416,2021-07-26
21-Feb,제주시,한경면,기타 외국식 음식점업,남성,118,4144024,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,한경면,기타 외국식 음식점업,법인,29,1083000,,,,2021-07-26
21-Feb,제주시,한경면,기타 외국식 음식점업,여성,22,566000,2345215.256,115418.404,1149267.416,2021-07-26
21-Feb,제주시,한경면,그외 기타 스포츠시설 운영업,법인,1,340000,,,,2021-07-26
21-Feb,제주시,한경면,기타 주점업,남성,7,1030000,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,한경면,기타음식료품위주종합소매업,법인,343,27459040,,,,2021-07-26
21-Feb,제주시,한경면,기타음식료품위주종합소매업,여성,1030,41534120,2345215.256,115418.404,1149267.416,2021-07-26
21-Feb,제주시,한경면,그외 기타 종합 소매업,여성,3,1060000,2345215.256,115418.404,1149267.416,2021-07-26
21-Feb,제주시,한경면,내항 여객 운송업,남성,20,657000,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,한경면,내항 여객 운송업,여성,13,386000,2345215.256,115418.404,1149267.416,2021-07-26
21-Feb,제주시,한경면,비알콜 음료점업,남성,152,2732300,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,한경면,비알콜 음료점업,법인,51,1830400,,,,2021-07-26
21-Feb,제주시,한경면,비알콜 음료점업,여성,152,2897800,2345215.256,115418.404,1149267.416,2021-07-26
21-Feb,제주시,한경면,빵 및 과자류 소매업,남성,189,3151900,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,한경면,빵 및 과자류 소매업,법인,35,1181100,,,,2021-07-26
21-Feb,제주시,한경면,기타음식료품위주종합소매업,남성,1451,47492170,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,조천읍,전시 및 행사 대행업,남성,937,24399200,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,한경면,그외 기타 스포츠시설 운영업,남성,2,1260000,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,한경면,관광 민예품 및 선물용품 소매업,법인,6,56500,,,,2021-07-26
21-Feb,제주시,한경면,내항 여객 운송업,법인,2,87000,,,,2021-07-26
21-Feb,제주시,추자면,여관업,법인,17,2475000,,,,2021-07-26
21-Feb,제주시,한경면,그외 기타 종합 소매업,법인,7,5150000,,,,2021-07-26
21-Feb,제주시,한경면,그외 기타 스포츠시설 운영업,여성,3,1330000,2345215.256,115418.404,1149267.416,2021-07-26
21-Feb,제주시,조천읍,중식 음식점업,여성,371,10195340,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,차량용 가스 충전업,남성,138,18282550,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,차량용 가스 충전업,법인,93,21240700,,,,2021-07-26
21-Feb,제주시,조천읍,차량용 가스 충전업,여성,146,14708290,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,차량용 주유소 운영업,남성,4184,214231811,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,차량용 주유소 운영업,법인,1442,106018791,,,,2021-07-26
21-Feb,제주시,추자면,스포츠 및 레크레이션 용품 임대업,남성,19,890000,532324.823,29774.168,464264.477,2021-07-26
21-Feb,제주시,조천읍,차량용 주유소 운영업,여성,2067,108365711,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,체인화 편의점,법인,2240,28277450,,,,2021-07-26
21-Feb,제주시,조천읍,체인화 편의점,여성,7231,72592400,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,한경면,그외 기타 종합 소매업,남성,1,50000,2528504.819,195394.537,1307739.557,2021-07-26
21-Feb,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1174,20934630,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1097,18087090,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,한식 음식점업,남성,12444,442790716,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,한식 음식점업,법인,5229,253148160,,,,2021-07-26
21-Feb,제주시,조천읍,한식 음식점업,여성,8444,270492244,6922905.365,381445.893,3619918.024,2021-07-26
21-Feb,제주시,조천읍,호텔업,남성,38,2919299,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,조천읍,호텔업,법인,22,5902151,,,,2021-07-26
21-Feb,제주시,조천읍,체인화 편의점,남성,15344,154514651,6778801.462,627893.161,3907072.044,2021-07-26
21-Feb,제주시,추자면,스포츠 및 레크레이션 용품 임대업,법인,5,170000,,,,2021-07-26
21-Feb,제주시,추자면,스포츠 및 레크레이션 용품 임대업,여성,4,89000,329059.761,5129.0909999999985,183098.562,2021-07-26
21-Feb,제주시,추자면,여관업,남성,16,3321000,532324.823,29774.168,464264.477,2021-07-26
21-Feb,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,237,8244960,,,,2021-07-26
21-Feb,제주시,아라동,수산물 소매업,남성,98,4114690,12929274.46,1051038.926,4212270.616,2021-07-26
21-Feb,제주시,추자면,여관업,여성,6,1126000,329059.761,5129.0909999999985,183098.562,2021-07-26
21-Feb,제주시,추자면,차량용 가스 충전업,남성,21,2268000,532324.823,29774.168,464264.477,2021-07-26
21-Feb,제주시,일도2동,한식 음식점업,남성,11809,443107727,8885958.404,541386.53,3388389.135,2021-07-26
